Token,Type,0-apple/apple_1_1_188,0-ball/ball_1_2_185,0-banana/banana_2_4_195,0-bell_pepper/bell_pepper_1_4_138,0-binder/binder_3_2_50,0-bowl/bowl_1_1_179,0-calculator/calculator_3_4_11,0-camera/camera_2_1_72,0-cap/cap_4_2_163,0-cell_phone/cell_phone_1_2_110,0-cereal_box/cereal_box_2_4_33,0-coffee_mug/coffee_mug_3_2_160,0-comb/comb_1_4_193,0-dry_battery/dry_battery_1_1_65,0-flashlight/flashlight_3_1_142,0-food_bag/food_bag_1_2_138,0-food_box/food_box_5_2_134,0-food_can/food_can_10_4_167,0-food_cup/food_cup_2_2_74,0-food_jar/food_jar_3_4_80,0-garlic/garlic_7_1_74,0-glue_stick/glue_stick_1_4_146,0-greens/greens_1_2_89,0-hand_towel/hand_towel_4_4_38,0-instant_noodles/instant_noodles_1_1_119,0-keyboard/keyboard_5_4_130,0-kleenex/kleenex_3_4_214,0-lemon/lemon_2_4_188,0-lightbulb/lightbulb_4_1_36,0-lime/lime_4_1_15,0-marker/marker_4_1_75,0-mushroom/mushroom_3_2_154,0-notebook/notebook_2_1_170,0-onion/onion_4_2_44,0-orange/orange_3_1_145,0-peach/peach_3_2_234,0-pear/pear_2_4_64,0-pitcher/pitcher_2_1_44,0-plate/plate_6_1_64,0-pliers/pliers_4_1_184,0-potato/potato_5_1_106,0-rubber_eraser/rubber_eraser_3_4_143,0-scissors/scissors_3_4_107,0-shampoo/shampoo_6_1_230,0-soda_can/soda_can_3_4_5,0-sponge/sponge_5_4_261,0-stapler/stapler_3_4_88,0-tomato/tomato_1_4_101,0-toothbrush/toothbrush_4_2_39,0-toothpaste/toothpaste_1_4_71,0-water_bottle/water_bottle_7_1_97
special,object,2.4169099759233313e-05,9.542020910052977e-06,3.57919397518143e-06,3.454924208716811e-11,3.305902838073404e-08,0.0002537302495555486,6.875694272918931e-06,1.5714340419672509e-06,1.65770269496302e-05,4.04087721552966e-06,0.9999994214805071,1.5260683264862131e-07,4.2916819805213264e-05,3.845264514609266e-05,0.008358248142703919,4.6148104641431035e-07,3.7678834060640803e-06,5.017774696904962e-05,6.772354968095788e-11,1.6378803749890204e-06,0.0002703371734355403,1.1405286594520256e-05,2.7679917968305566e-11,0.00027352611781635304,7.734989928006679e-05,8.801061351702855e-05,0.00025826674480162803,5.096393675330467e-05,5.0122011213681885e-11,4.58262622446146e-10,2.085973611255301e-05,0.0003198319832767866,0.0002508622759975306,0.00037111637987692907,4.2179970107810857e-07,5.884431384695775e-07,2.3573608018580423e-05,3.940685445669932e-09,0.00010736439683389057,0.002947754454285021,7.529663528336069e-05,0.0010682765595152062,7.832784776362835e-08,2.474109859581258e-14,6.347049433675388e-07,8.787655164595795e-06,5.258416112983005e-07,2.451355040724195e-05,1.8069817936760394e-06,2.363731037379511e-08,2.0273097454849787e-11
spiral,object,6.485025245166578e-08,3.248252362410949e-05,1.0495851486250916e-09,1.4692404406894231e-07,2.7418408647582026e-07,6.868062248220957e-06,6.119172436122835e-07,3.634605830003053e-05,2.254580932150915e-07,1.125505258504729e-05,4.5720865945329066e-08,2.1692051633896572e-05,2.489592140937385e-07,1.0943536662468937e-05,0.0037957547170092147,4.022693666634136e-07,6.0395057552495234e-05,2.324300157398539e-06,1.5099208381908456e-12,0.0001363149621451302,0.0007734683825389376,0.0009223591577214694,2.2782119325950022e-06,2.4316744052524317e-06,4.073025774526241e-07,7.347497261047281e-07,1.5425421003987185e-05,2.5032791126381318e-05,3.069047659692029e-11,3.0432680655167074e-07,0.0015482287447020071,4.701656196166091e-07,0.9999999983179395,7.533799035293548e-06,5.779119262400085e-06,3.799746187244913e-07,0.00033934156629344156,0.0001768847705120596,5.177847218651185e-06,4.808885511432862e-05,0.00011052835952455868,0.00825696793124464,9.38323302644362e-09,2.173792334128289e-10,0.00017800225529578876,2.3945249523585007e-05,2.1003876545156704e-06,0.0001478745422642367,8.441277705168262e-07,7.546790544222115e-09,6.272082340980786e-07
sponge,object,1.549115769286507e-07,3.099612838951911e-06,1.4079047874220425e-09,2.2191001391668273e-08,2.0572497094560567e-06,3.8826394195567305e-05,9.132406410131881e-07,0.00024230966677739077,1.347586820322037e-05,2.5026102933214673e-05,7.553131269885395e-09,0.00015336998431139293,5.158097396890023e-06,8.96070360817335e-07,0.003674085763790654,4.959324645756611e-08,1.2042900553660075e-05,6.439654115922869e-06,1.73978976337494e-11,0.0004148491302586819,4.608259671903939e-06,0.00016106417914966268,6.546566362172193e-05,5.4214612778800746e-06,8.572226407918383e-08,8.463108010394143e-07,1.4486428041565504e-06,7.371878607052602e-06,2.883919965774097e-09,2.1923705260864482e-08,0.001970279701385806,1.2827360952065352e-05,0.00036033080642080965,5.142458855361545e-06,1.199363343188835e-05,4.436342174897356e-06,0.00018136449310645884,9.335865709641773e-05,0.00025305134977633665,0.00015991753153876806,4.3406766386032794e-07,0.0019162079468808553,9.053092240096213e-07,2.9370741818395294e-09,5.588315666546492e-05,0.9999771528726771,3.93044570900663e-05,9.31021362478588e-05,4.644766239407075e-06,6.400685657206962e-08,2.415194328705791e-07
stapler,object,4.5184962876312786e-07,3.392673117432321e-05,4.8282262533109695e-09,1.3159118926412948e-09,5.578308535149554e-10,5.6175193028073816e-06,6.307395535475086e-10,0.8178194932522371,5.6156852089927685e-05,2.3663299510440372e-05,6.865464537139124e-15,3.834250740242972e-06,9.20947071258192e-09,0.005626681312564342,0.003121606909886634,2.061125052520284e-11,4.459190383937442e-07,5.047239357973003e-07,7.136524126523828e-14,0.00010600253264181112,1.7412117667787827e-06,0.0003643733199796002,5.893681466588982e-08,5.576715125006003e-07,6.58099810995706e-10,3.339460256025082e-11,0.00021353290200874976,6.000717416116786e-05,4.674676033352773e-10,7.894447596679779e-13,1.3090774430498366e-06,1.328791513019402e-09,8.799409879149617e-05,1.9982873369219984e-08,1.8598516458197862e-06,1.9484276729877395e-08,0.00013950101807086928,5.539683907651915e-05,9.431565952941304e-05,0.0026892156827204106,3.746288266315502e-05,0.010285310082326278,1.1362842142530158e-13,1.018388058583581e-13,8.232182070585895e-07,2.5883892299181823e-06,0.9999999715223157,1.7260001020244894e-05,1.6908294584867323e-09,2.2018819420190535e-12,5.1188635798985376e-08
stick,object,9.533943046859777e-14,4.357526920160375e-11,1.7171699048142816e-12,6.615503791014122e-10,1.988637558645617e-12,8.144222394144846e-08,6.682514487640257e-13,1.729113246270483e-10,2.543115067684217e-05,3.4019889987510256e-18,5.454392324799937e-13,1.1567847997014726e-06,0.00013298612554458642,2.5728379883986565e-08,2.360183070842513e-06,9.86860641361755e-09,4.042442684429623e-06,2.2378599055360053e-06,5.212591477688411e-13,3.1122868548731903e-07,0.00019186441361670423,0.9999999999874356,2.0315137733216358e-07,1.3485881155253908e-05,3.1688488365462104e-07,3.76544460308998e-09,1.2721278642386503e-09,5.702675942181287e-09,1.336986574446892e-05,7.591446980225784e-13,0.0030723840521816297,5.293101804675763e-05,6.402316843107774e-05,0.0002278605584385906,5.255242876127483e-07,1.838160493398268e-07,1.7738634289838302e-07,2.85948901162831e-07,9.580923880113309e-06,8.558715219341165e-15,8.076049747124829e-07,0.0003377700969118945,1.001456732593981e-09,1.4024512332511473e-14,1.954349829647779e-06,2.277405486091353e-07,1.851744461280955e-18,6.683078969540733e-05,0.0002100701723316859,0.00041524452987695335,1.725781293084386e-07
sticker,object,0.9817987662039633,0.04708341258580165,1.6510973446811777e-10,1.182367777697441e-19,4.508676470087829e-43,1.1605106495588957e-16,7.683335886451107e-16,5.988582537389858e-16,1.0979604103205203e-06,8.1786615898205e-07,1.7560508254535442e-52,1.3602638802748507e-10,4.131728834850158e-27,8.390297758521767e-08,4.1521981396602625e-07,2.202274169904481e-15,6.202723215721e-17,8.638720144458691e-12,3.186146949794681e-21,0.00012094623104248215,1.678270109189112e-09,3.163324179057163e-11,6.805327953067589e-11,2.289273626633597e-20,1.6702929096938516e-14,4.267928476886484e-57,8.798855342294536e-18,0.999980825773123,3.001531272255986e-16,0.9999997209763042,5.526140382613962e-10,2.726157405663005e-19,4.867626580245719e-18,3.2278198169465865e-08,6.767284334646097e-05,6.456639600375207e-15,0.9999999999999825,5.496887511437004e-17,9.331418499775836e-11,9.400779347764497e-11,6.135241998412528e-12,1.011531352849797e-11,2.581445785597966e-17,2.2962178385967794e-29,1.1151851116365192e-06,1.6361354126944888e-32,7.998770010287534e-26,7.75242049024541e-09,6.061530685238292e-11,2.7038485371087337e-20,4.8051901989654604e-26
stripes,object,1.2565431595755662e-17,1.2107605203770454e-11,4.8306781481128636e-11,7.231309480324418e-21,1.1036492668952925e-17,1.269002713208515e-06,1.3117068181010348e-09,1.873258596847648e-18,0.9999978159385174,1.0764197766095808e-12,1.3380224632783178e-19,0.005543594599601874,0.7052022985622547,1.4881552112570179e-15,9.38276405125684e-08,1.8092524706480105e-12,1.659828363576557e-08,2.818326054574841e-10,5.179942277546838e-24,4.68362466934074e-12,1.0962287383788703e-07,7.075247462361499e-11,1.2453149846363289e-17,3.516584257731712e-09,1.3763836041789465e-09,3.9455102868720646e-13,2.2674123941871462e-05,5.522735133315601e-20,4.366438801099233e-13,7.358726312647084e-20,0.00020557402224513776,6.860215563671474e-10,5.023237541291033e-11,9.631113591759347e-08,1.4325106559898214e-07,6.195016001555593e-13,2.288413406134169e-29,0.018231755028444995,9.397093389013479e-16,1.3337046754722232e-08,6.886438704665347e-25,2.9201669744484607e-05,4.3699366674451354e-14,2.4313516981498083e-17,1.9585931661286982e-12,1.3014106431840785e-11,7.929277831074402e-22,0.01550804444724923,3.4908773379463817e-12,4.8187647946066436e-08,3.4411277458855756e-06
suave,object,2.387858829394764e-09,6.430499830429264e-07,2.77495922697871e-09,6.247412051706913e-11,3.021325612750034e-08,7.558540195816156e-09,3.315822374209354e-09,8.132510207578439e-07,2.787640092240697e-05,1.0347231329150798e-06,4.854426560017499e-10,2.0292935058841756e-06,5.609485782768453e-07,3.162581710613483e-06,2.3372151213475504e-05,1.5277472629760042e-09,1.7272709556637231e-06,2.726381524536433e-09,3.092287821747017e-18,2.7652759725307883e-08,0.00016767806141847598,2.3719473951341394e-05,1.8167175165803958e-07,8.88564911913845e-05,2.474438261306476e-08,3.382118572370298e-06,9.484050656972023e-06,2.046839726075798e-06,5.694747696477315e-11,2.7534369370993384e-10,0.00033942022031856515,1.9519011861759768e-05,0.0006754234258032937,2.778148077452088e-06,1.8199490079367716e-05,4.917282811142447e-08,8.637596561330436e-06,0.0030929303592978205,2.6447981055859853e-06,5.1787438753004025e-05,0.00017470198489545144,0.05629084438536051,2.6721752763532854e-10,0.9986489013254737,1.4553669041738864e-06,0.0001544914513150846,8.121477909160683e-06,0.0009037045518166722,4.86018324736426e-08,3.03055784020545e-07,0.0002993047320683936
sugar,object,3.9657535165289756e-29,3.073645362054663e-13,1.1731092933065539e-27,9.31526908855581e-16,1.0143252110170773e-27,0.00018311312326428983,0.000664782573008978,1.2746967683807191e-17,9.265411013442407e-11,8.682586204729091e-12,1.3318373812918859e-17,3.959085652741693e-08,4.3545663380884514e-38,1.2212512709691208e-08,2.3843010908403684e-08,1.3007765297353083e-14,7.521874319540852e-05,0.09396132477149306,1.9395922406326653e-09,6.128449024706839e-06,2.4701376851027563e-17,1.1801084326323832e-07,2.56900277883341e-12,1.5746458915512058e-29,1.23045867716996e-10,1.5068869674845667e-23,7.92271770618117e-30,2.8304655589045353e-07,2.1785195020904307e-43,2.3548332893958585e-09,3.0588716350763585e-06,3.727456894089288e-23,1.1395675762514827e-07,2.645810442046359e-11,5.851536127494273e-12,2.721746073859575e-19,5.186143698118358e-11,2.4944291322856325e-22,1.0302509214151026e-21,3.644126447303965e-17,5.093862865250368e-16,8.81271814252457e-07,1.8861027047803193e-12,0.006204723471810599,2.56458882949618e-08,1.2775752694932307e-13,6.78853491870476e-32,1.3960772189067444e-09,6.470049802381655e-25,2.7336408261665834e-28,2.1489184276598888e-35
sun,object,1.98611080957913e-17,4.939727903360986e-07,5.742493841849229e-16,1.4516943297842615e-10,3.1392430268387755e-08,2.5697112771881258e-09,1.6513226959178068e-07,6.847903959705344e-09,1.8879865606467648e-12,6.495710296049375e-13,6.250918815572493e-14,1.156689940307201e-10,4.921343418212341e-10,2.5992197883109545e-06,0.0052536342443153285,2.0014654077349177e-07,7.753351086016955e-16,8.854355459846608e-05,2.038393868562881e-13,1.903217243348767e-07,1.5549542184651681e-12,6.043245855796591e-05,5.4264514815681365e-05,1.1270217808611293e-06,3.400706573082363e-05,1.7625172178054072e-06,4.776721943064363e-11,2.534345569021931e-06,2.931841540880939e-17,0.00088313190098263,4.668671510914312e-07,3.759317261757049e-23,3.720494236190133e-05,1.7194378885832972e-08,4.351357158307929e-09,1.703874146132755e-13,0.0007706374502618475,0.0016747545429700264,6.976442165834299e-07,2.974862325681633e-06,1.26450858790859e-09,9.294729353522186e-07,6.412134506161338e-14,3.7632226544102086e-30,2.916808800561025e-07,2.787070199177042e-08,6.295132896615312e-19,6.458878471566872e-08,1.031122193093221e-12,3.2644306260362054e-18,1.465158781547271e-13
teeth,object,1.490075930954997e-13,1.766039263237076e-08,2.663206888105951e-08,3.7327201048625885e-11,3.3298024731193257e-11,1.4177127045585885e-08,2.43544817505555e-07,2.852735846820967e-08,2.9664346326176395e-08,2.7505306072627335e-10,3.1109230705993235e-11,1.5275793898610452e-09,0.0002045012333082,7.158909865790892e-10,0.0003939006261362268,9.300944703085106e-10,8.09325215262543e-08,1.401759189986135e-06,1.65631090027649e-14,4.050507244548157e-05,0.0007373199996818547,0.28896115059996663,1.2343648464547305e-08,0.00011288429161843074,1.6625435808359585e-05,0.00018025132286595511,7.251549869754105e-07,1.2028548602746143e-11,3.271714141173655e-15,6.41059277416955e-10,1.7032601601289895e-05,1.9748333649780413e-05,8.734565926979427e-06,2.0197793494465946e-07,3.3317085891503386e-07,1.1447571934241778e-10,8.035177599643447e-07,3.613408580023755e-06,1.8651541438981848e-07,8.290979266004427e-09,4.525452676503604e-08,0.00032123732635377955,9.07858351666205e-12,2.0250874722777175e-15,1.3224428278684629e-05,5.4086353240177643e-08,4.669038633593913e-09,6.939901261211161e-05,0.9999994024207604,0.3333262541629625,1.2231300175433537e-08
thins,object,3.7925051038076056e-13,1.70810459811599e-06,3.482821283381561e-12,1.7967628470183129e-10,2.0046869286895764e-24,1.1591823026842844e-07,3.4805825286500926e-14,1.1646837224746087e-11,1.782687482738389e-11,3.998565155783942e-13,1.2725215263971738e-22,1.0672173220511374e-07,2.2662985151582674e-12,3.2741565178856187e-06,1.332471464129453e-07,8.971000147792817e-08,0.9999904461720637,9.898470003386776e-11,1.0012886298314175e-18,6.302099214233861e-07,0.002442146420176991,2.1793728183550877e-08,1.966290661037432e-06,8.66935617665253e-12,2.4440258321007612e-08,2.507464883196067e-35,1.6824005674685817e-07,2.0627288305137045e-05,4.2717808383268335e-12,4.358487116966176e-08,5.7621941685151416e-05,2.95210253216115e-08,0.00010679221117064135,5.996399896956659e-07,9.567756520421802e-07,1.1937554332613036e-13,7.357082168765718e-06,8.734267583434256e-08,2.5964861167329826e-06,3.4394491317038706e-07,9.476046667952828e-06,0.00018805423840669787,5.399428268598382e-12,2.3197054649956003e-06,0.0005401353135772342,3.4499200100185654e-11,1.3119873103627884e-20,1.0777890486294085e-05,7.44495813531729e-11,1.2291917906805413e-16,9.261296358481536e-15
tissue,object,8.746027078876252e-09,8.865693851222563e-06,1.0204557054534104e-07,2.052781691359035e-09,1.5886548936931094e-06,4.381039869821955e-05,1.8194408068917243e-07,1.6546097277876096e-05,8.930825918339157e-06,1.2082795939915597e-05,1.0428687801745575e-05,1.3168494416626232e-06,3.152958115150493e-06,4.698045732370272e-06,0.000654521074058996,1.8294474411881808e-07,0.00018173763858145983,5.275361462673016e-07,3.643080591556293e-11,0.0010049094734872449,0.00013310162797675225,0.00043500610911926467,8.451547946286151e-07,0.00010635376661678498,7.999947600302714e-07,1.3269574267730638e-08,0.9999901044980151,1.486232846147594e-05,2.5025217144432018e-11,5.0798181048352575e-09,0.0004362533732163953,2.865712104971878e-07,5.9511136635793695e-06,3.471040921535285e-05,2.151374175261003e-06,1.6063078523031346e-07,3.067742331586102e-05,0.0012812493637111367,0.00019087919311685058,0.0021546569594383482,7.147236497071348e-05,0.0012945372175354895,2.3680182234035375e-11,5.4860925283107096e-12,9.335201048433785e-05,5.684981427664894e-05,6.968157778220671e-05,8.109724589614038e-05,9.677252296491326e-07,8.792096993760677e-10,4.1437537497920543e-07
tissues,object,8.47193991604541e-09,8.322649888665643e-06,4.28674437892691e-08,2.176510399820486e-09,6.2624117961093456e-06,9.871363907863793e-05,1.1211917624221322e-07,5.1732619309962935e-06,5.824567852914305e-06,4.4471280284905564e-05,3.690146564243906e-05,2.450180975767903e-07,2.750911869190902e-06,8.188702272393807e-06,0.0003130661884663608,8.049766074425762e-07,0.00017108417528479092,1.9775788718128565e-07,1.4316187283322452e-11,0.0010698270184748425,0.0001724510428838465,0.000747079470847274,5.051683814646265e-07,2.764956512203359e-05,5.356126616820428e-07,7.183105208793149e-10,0.999999959567132,4.005777927390289e-05,7.76566089675884e-11,2.359510106008727e-09,0.0003192878980927598,3.8437529178640526e-07,3.287470813475228e-06,6.9774176344335e-05,2.8961103749482765e-06,3.831182434093608e-07,2.4352106477922013e-05,0.0031776332391226583,7.477504502496309e-05,0.001795783727105609,3.191815173794726e-05,0.002941030331264657,1.2087825997137927e-10,1.2490775063793867e-11,0.00015603013963446692,0.00011896322565921293,1.5586147365967827e-05,0.0001818486294173043,1.5582530681291539e-06,4.098012084768991e-09,9.081621414081646e-07
tomato,object,8.285577458303709e-21,6.338836750264376e-07,1.192168336055034e-18,0.9063409140856994,3.0219532393470076e-11,2.2367466933899585e-08,1.4276907140128457e-08,1.5561032149843274e-09,4.1128623562303695e-06,2.073345546604976e-10,4.201198428287031e-14,1.1613388431038529e-08,1.5641515371410853e-06,2.8036105161769822e-21,2.3129068290414752e-07,8.865262829197017e-19,1.8018150607592295e-21,4.905747431159647e-07,3.2362597059596736e-22,4.825505564109233e-07,2.274368137281932e-06,1.2174272269319844e-05,4.664483718170531e-08,7.282864820210182e-10,4.746048456232865e-10,1.869572310711833e-07,1.8234119941286131e-09,3.576326709167982e-07,2.051606483022996e-30,0.0017039994662251287,0.00027569402993582963,1.7295723124270235e-15,2.822605804340832e-07,4.5979390014651904e-12,0.00014182874112032636,6.482611101528466e-11,1.5951356888556534e-19,0.00022069125151427893,2.349342611780992e-10,3.3162891499596437e-06,2.4227016198028986e-15,8.375147326034791e-07,2.364782093798002e-17,6.46363994453554e-31,2.459335418846314e-10,2.847925194826793e-07,1.2296722238451811e-11,0.9999999999999938,1.7148988439088172e-10,4.732510660373507e-14,2.0633983094333984e-17
tomatoes,object,1.1911847174367208e-27,3.7810605282683477e-07,4.782585548553533e-14,3.0670545167236095e-13,5.371935932388893e-06,1.179936989429051e-06,4.370761517110344e-07,3.827939252371812e-05,1.2849909064246547e-10,1.3130218554754823e-12,2.1420376472282354e-16,4.677617342329949e-05,0.0017975396701780816,7.169181914734441e-07,2.5819283458009662e-06,1.6589349505186038e-17,1.6952648712258864e-07,0.9999999883162903,2.6633221979755585e-21,1.9605472534348704e-06,5.955735359631134e-06,4.045045642738442e-06,0.00010210654418483419,2.7026125574951763e-07,2.6873607844720756e-10,8.44091299942983e-16,7.096016725220098e-12,1.4736280510564407e-07,8.581615984589637e-11,4.510006614228336e-09,1.2337660117130634e-05,7.0718943279378646e-12,1.6760157739127344e-06,4.0754844736181944e-07,3.986448629626014e-06,4.169998840765042e-20,2.508161688670696e-10,4.3303155108515284e-08,2.3925581492576972e-05,8.405537720715336e-05,5.9130750559678995e-06,2.0053306791635218e-07,2.9007323115124116e-18,5.694004951000225e-33,0.9999999964153172,3.319752764768644e-06,5.145521435044414e-10,0.0021291287719555426,9.309447411972838e-11,1.3957811825622986e-16,7.030773129760046e-14
tool,object,8.210683837729529e-11,7.975635014625041e-07,3.6988558996372234e-08,1.2060061227272143e-13,4.007849867133396e-05,9.26930700697816e-06,3.9580869256236525e-10,0.27841802946860517,1.5391674795399812e-08,7.861625856601483e-06,2.3618564149216447e-09,9.879397742209892e-06,2.3053329415318846e-08,7.538347326992255e-07,0.00037674369852306477,1.7692772567890244e-12,2.7879173267129686e-07,4.428878998154479e-09,1.0635809881999799e-17,2.725970217626374e-05,4.3470648972791265e-06,4.8887177873767705e-05,1.1814800164509747e-08,1.6325569934634045e-06,2.850188071336691e-09,4.9250202826297084e-08,0.00439665697232088,2.9705792317832063e-07,1.1386737235677459e-17,8.65100983197158e-12,1.8489719176503975e-06,7.798309363842286e-10,0.0005991489339336329,2.4897958475110064e-10,6.895299790742339e-07,3.017123847853172e-12,4.32439881343805e-05,9.842313116820588e-05,0.0001988299970335663,0.999999999996616,0.0003433637359930588,0.04143908877145044,7.243301418916958e-12,1.9022934803576714e-16,4.2337012097165325e-06,3.350520295206525e-06,0.9999938044769435,2.0263904419280293e-06,9.03069998421043e-08,1.6667520208284479e-15,3.0788437975047704e-10
toothbrush,object,2.428923074587164e-11,9.81025219802149e-08,1.018993339124162e-10,6.95724161596854e-11,1.3526380075965963e-08,4.623154179828849e-08,6.877093529854359e-10,2.6522577958667835e-06,5.969341045928691e-07,7.600126968042418e-13,1.0119997073468082e-08,1.2514844487195443e-07,0.2637531140122347,1.3993888467252487e-09,0.00016852369460310034,1.944291529852521e-10,3.9255338972962827e-07,8.189147874120999e-08,2.870672120702347e-18,6.583559682319653e-05,4.363955842492381e-05,0.0035846597084489857,9.163860607774226e-11,5.111683494458447e-07,3.796579616512988e-09,5.402856244109887e-07,1.4869408514288105e-07,2.258676898477312e-07,7.009652206949173e-09,1.4823645035614681e-09,4.371451758121174e-05,1.8385730745243267e-06,0.00018636146774710037,2.183642954101212e-05,4.3466675750130535e-05,4.731090287577553e-10,6.520473357964284e-06,1.3242447114869676e-05,4.1073432059700436e-07,5.713356675502529e-07,2.349975599241129e-05,0.024576617023338708,2.922341772812381e-10,1.706489124882511e-10,3.511016595894258e-05,3.305129378885372e-05,4.587756244544966e-12,0.001558576545406862,0.999999994453614,3.1227974155777156e-10,6.891772748224724e-09
